FileName,Label
71671669,25
62261095,32
93665216,20
39764139,18
32925853,6
94741684,38
39378987,38
45355926,38
43235258,30
47311957,38
42212573,22
62991814,29
36796895,33
4356260,15
92516021,17
90292406,16
80530622,29
26671494,17
91342529,7
83749029,16
60425601,2
25514486,9
691290,5
89021602,26
10522157,21
59006612,33
61350045,17
18551039,25
75075048,21
58294409,38
20844582,31
56297567,28
56628509,9
4149867,25
31255814,20
1264393,11
37673338,38
62593503,26
86117193,38
25663532,25
7026995,35
5459740,32
83740574,29
53853794,28
49049975,16
55794797,15
48809217,16
29160025,20
73373659,25
54812542,21
15925716,16
9561600,33
22428358,20
26996177,10
2150818,16
98638223,16
22932808,38
55292018,32
17558142,25
92763592,23
53830854,29
66825682,25
85306796,26
11276857,25
69718282,25
43008670,13
20748487,7
9923542,27
15627152,16
86152345,19
49577290,15
26431735,38
15461303,17
31415191,32
12909350,21
16144642,17
5600108,31
7481635,25
20202684,31
10262840,32
76952453,28
62585624,29
12284292,38
27690666,26
69477609,23
46317009,12
70854812,20
60355114,16
92624278,25
35566616,26
19744016,25
25154355,38
71646,16
46471643,16
78127870,25
27793906,36
83098887,31
2738918,2
34940387,11
7294964,29
27580683,25
58146500,13
22294495,16
72677501,14
91634500,25
9940856,3
14129258,29
19490842,7
84831963,16
24449892,25
19008043,38
95919732,34
71304231,15
74468206,21
37826791,19
46213641,16
97400784,4
98148078,16
71396705,38
11856182,20
79202402,12
9885018,27
48679295,16
35257611,16
6812201,35
38314122,30
63520586,26
12014395,38
28794462,32
93553130,29
28082576,16
59262841,32
22394884,26
40000394,34
3521073,13
24091461,38
95586491,38
32066205,28
64462190,13
36646687,29
8264072,38
15959068,32
77190060,38
93079184,25
64648745,38
98854382,35
88377128,35
14397947,16
13538430,20
23176681,4
27678708,1
83955015,16
69563849,38
79124583,38
18896151,34
93976645,35
31362712,16
62237657,8
68086582,35
85475965,16
9226266,28
97064737,38
27959126,32
32508778,25
61803714,10
54585511,16
23816513,16
73525223,32
67835034,38
38688590,28
74376036,25
73150061,9
16396429,9
20561364,25
74898343,11
82541741,17
13933692,21
95100195,36
2535088,36
18461515,6
52021362,5
67259237,31
91803082,7
19327014,32
27116143,21
53485186,7
87309812,15
69986031,28
96135544,38
87514408,8
29616408,16
35962269,38
749979,33
70144919,14
66146236,15
93409421,34
30462953,12
78330630,9
93382123,8
58005892,26
75302290,17
23248822,20
56268949,25
57889547,38
91162122,16
85990412,20
65643888,6
38069731,14
69904467,17
23511454,33
50914879,28
40566348,25
19964471,29
51169672,26
1346544,25
43687283,25
52735033,38
42385850,29
46565553,4
18607645,38
73058384,38
76061907,28
2435223,36
43762935,7
19678632,36
18905581,16
36781733,25
48021920,4
78746754,20
19666890,16
48930767,20
48564433,28
46570247,38
52882391,30
72488816,38
28995954,16
83360834,26
59074751,26
75417087,35
9038318,31
28772535,38
61006629,38
11670030,35
43382426,38
89153216,7
21450267,20
49586013,14
79995395,28
74054840,29
96639234,28
39413593,28
12724387,25
73014997,5
19493030,29
83843956,17
89441362,4
76851959,31
70983087,37
10884403,35
97328616,19
54162380,35
93528975,29
49916514,38
10925658,14
31646701,5
96243177,5
54237364,22
2244784,12
82876093,35
25143285,5
50591497,17
43501911,2
97613471,27
19930986,32
72041074,5
65860336,9
6805068,35
34284856,22
95737937,33
16780971,35
24657146,13
14663130,30
11073793,17
95639583,34
40798443,15
52996596,38
58771015,38
5528403,19
75511644,38
54557564,12
63024745,38
68012401,25
89430417,32
42698537,25
8899433,6
59557576,38
26655891,16
42981277,36
58694843,6
87266790,28
25799262,16
46672812,9
83470929,26
87684561,12
53252371,16
80149269,35
76985923,25
46445732,16
58112019,25
83652561,30
45127605,14
42148830,4
64845106,7
62148068,25
86196116,12
98961772,35
11478163,32
35387971,1
46706624,29
2471596,19
53629377,16
95604536,35
85690163,30
82162690,16
21184585,11
56898104,37
35814276,16
26491731,9
42444215,33
89522715,38
62793931,20
11273068,34
99706459,32
15107853,28
82681357,20
39319635,38
10715459,38
66196450,35
51302291,13
77256888,13
40809942,17
80431026,16
90447423,16
41131772,23
78458197,38
91242736,9
2183203,38
75913897,28
46598019,16
50621156,29
34593423,17
52120942,13
40998852,20
65511575,20
41487601,34
91874729,4
83115332,32
91911229,15
13900821,9
65803638,29
10013902,16
46473666,16
21398554,36
45475157,6
27035316,5
154586,34
60866574,21
93158624,16
8893394,10
8704292,2
72801319,4
78166035,17
17476951,38
26554945,28
25190098,37
71114901,28
66839983,12
6150798,16
43913381,4
77158078,5
52277021,25
57574025,25
78200389,37
29193397,31
81697011,38
30509957,29
45356659,13
8104290,6
48824880,10
93313047,38
15764290,31
90476234,7
328965,38
90962416,38
62791799,25
47785213,38
84037531,1
61439314,29
75799663,25
89070256,38
39658495,16
6401746,16
68236894,38
85621822,23
46194676,4
84087298,38
45179880,12
10920765,12
91183883,5
49295278,5
12980721,32
22586573,9
54887724,25
73095685,5
65415998,25
11426144,36
35481293,35
57461038,38
77474693,21
62999327,32
78684042,25
84595370,38
33771422,17
84732905,1
46335209,38
31942694,38
61750035,4
30321651,23
47143138,1
27902564,16
25291595,31
67159945,11
66595911,9
92416079,4
84594424,25
25014864,38
34196605,36
86395006,29
45132199,38
78910596,34
47371043,4
18607496,4
62700732,25
49783645,25
64007977,26
72680057,4
81059074,1
3795569,1
44858640,34
83117211,20
77263092,25
20540040,29
88564945,16
28176649,21
76069866,31
20412542,6
30156187,17
20012028,26
52673599,36
5978164,11
43237083,7
6599050,4
13259280,1
59559461,16
2163193,10
55994964,1
62567030,38
51181102,25
87694276,31
55861272,4
21397277,38
21479176,30
25549557,35
54178164,38
38629244,25
43184652,15
27899267,16
83378360,16
10616851,2
98821374,12
82315933,12
38360266,5
23651315,38
27742021,32
46518567,7
71553473,23
75897680,38
4542843,20
45230472,25
11072744,25
7020727,5
7673151,35
40590603,13
55421209,25
53999324,7
38722156,10
38144910,15
42608368,26
82460598,1
12026351,24
97141316,16
65316915,16
91317470,17
15758953,17
6226186,25
14115120,11
84404695,35
88458789,5
50225058,29
53389811,26
20569797,26
73347161,29
717312,17
31550947,36
99388769,29
98077495,35
52778256,38
78948765,16
308219,18
28599372,29
22296172,7
79337655,3
84342343,35
95359359,20
92907474,33
34249166,27
41198357,24
46841283,25
85953867,26
61044926,36
5751227,4
83541792,35
32482684,38
43527007,22
9962338,22
26232627,25
82040189,25
36945679,19
6493533,33
92562717,26
81743952,13
81989337,23
65658480,23
56448473,10
82328072,29
57926259,17
83847630,17
3939390,4
54793523,13
64142818,25
13426863,11
29156701,38
6702776,16
83359753,29
13288343,33
64354117,27
35319998,31
40707898,38
53300070,5
92067392,16
69102731,15
88150930,38
49532671,4
20849987,6
9584162,4
6800732,38
87818126,7
29321389,16
69657625,24
77788119,13
35663692,13
35354273,25
91533215,38
77646109,30
42282664,8
24069213,16
67985796,30
35186483,20
7760418,19
64251888,28
64490856,12
455177,32
25879722,34
32179300,9
54389112,5
90836655,8
67909655,25
8587383,25
85630941,16
94299356,16
36774207,11
78015755,31
11264454,25
41166267,21
21981381,31
95230270,25
12529575,21
49516371,13
2028850,38
82615144,10
90063677,28
34339237,25
23112300,25
35915745,29
58702771,10
14425910,16
80632317,3
75683540,26
14066465,16
65822786,14
42646104,16
70756356,17
90129560,29
5212117,26
57684737,33
44431719,32
11530354,2
43874288,26
77893785,13
1201726,5
26458393,19
24065851,23
52423469,29
67358919,25
35294050,18
50211875,38
58828872,4
76244214,13
17928603,35
34696470,26
59018275,29
82144889,16
80474229,35
15802060,38
37830943,16
32739169,16
30719722,29
37337392,20
50870902,19
61836453,7
77135036,16
85304693,23
5171523,16
58411902,13
89333186,16
6190999,35
35210744,20
50059083,35
64949936,25
16681725,25
74960713,38
31556004,16
67054479,26
82061122,16
18828475,32
12222087,31
45903247,29
86917083,29
6523704,5
95747183,16
11084459,37
52949344,31
42712661,38
97306088,16
65764553,19
1285761,6
91105918,38
73913486,7
37429227,38
30227173,21
40413739,29
24353537,17
30289135,35
56007194,38
68798014,38
55739628,16
91394753,16
60533829,33
24865228,31
13327232,16
90170138,1
51789544,38
21325376,35
33908048,34
70619410,21
66518536,34
33611893,17
1435893,38
96318474,21
11828867,15
75779689,4
72853469,35
58836171,16
72585800,8
7481240,36
59882258,21
26868102,4
33210055,38
56831890,13
80849887,29
85677224,17
94160205,33
95861236,16
24376841,3
37503364,26
75189810,35
36988219,16
10313430,28
42197567,36
53700946,38
63204031,7
7209613,38
43870973,29
66712904,10
75162361,23
77861520,19
74764736,25
76312730,26
87057031,35
78620537,38
95106212,4
43678836,12
48559346,24
38789406,38
18240957,25
42966188,25
22191905,5
50054426,29
58195727,28
86344203,16
67690220,32
83144630,28
40084100,1
94670836,33
80153270,20
54483370,16
67320219,17
78811126,1
49295239,35
55248350,26
41061169,9
53104200,10
61341202,6
47995202,7
60626335,29
17006893,38
95438246,16
78990802,2
72125563,31
81948353,13
59477654,29
96858063,9
40620203,4
46408984,7
74683886,25
10748028,4
52733168,37
46542557,16
4575531,3
76446802,26
63581152,36
57894568,16
42788650,2
83699932,38
576305,18
89877806,20
30979054,16
54243346,28
4152950,21
4500915,6
7459002,33
97095226,31
58150770,38
57899037,5
72406602,35
68181829,25
95012964,26
68322342,30
1054047,22
53603335,16
19078113,29
54167147,6
43654749,38
91363450,10
32327607,31
41347948,17
41608452,21
56163008,16
52913000,26
98995268,38
50014723,34
71808140,35
72110112,32
41735384,11
9773615,17
78027138,33
6839362,36
67066569,35
46249213,8
51168638,5
47778521,38
6317065,33
25806569,12
45481784,35
77143266,35
28979538,25
94066666,10
95769329,38
69250383,9
64200690,25
74004757,36
14271719,15
96042984,3
38494249,2
14022357,16
71872341,25
78149614,38
22699209,29
36966106,25
45116493,25
75677929,19
57995093,25
63457652,16
12871129,29
5054284,12
79222399,38
54830324,15
68768244,22
66262564,32
58036034,9
49953963,16
5451001,30
15200632,25
94640873,2
74765708,1
5862495,25
65929223,16
10783406,36
97459494,16
60093538,11
77554327,28
18903139,31
52414381,4
15744204,17
67519579,3
107981,11
25265970,16
87298056,16
3101681,16
22133716,22
84440171,9
57134446,33
53606942,5
12554978,13
28098087,38
17683970,11
70566581,15
23545847,5
72581136,10
52049171,29
21628777,9
54827884,2
25364330,13
59082485,34
50676515,7
54510048,16
336989,38
37683512,38
59907012,8
61208356,3
26268555,5
4512685,16
30674105,26
30456521,25
95008269,13
75422352,29
14054695,25
28337238,38
86410840,4
2152784,26
5832403,11
45712015,16
44615813,25
34674965,2
75796208,15
38598310,38
83886967,28
1619382,30
54382719,14
3483204,5
80093542,36
4315658,34
45180207,32
30857648,13
39583159,31
83976972,8
32558143,6
69232493,38
15935897,32
50913894,34
80304211,9
98286278,26
78932751,19
69733111,20
19315776,38
21744759,31
27950289,5
5512939,12
54805806,36
1674740,4
44235574,16
44137671,29
54951702,5
40885842,17
85980781,4
68266831,38
49274688,17
58623802,20
99314266,24
13691539,23
94365225,25
13211347,28
4886899,36
68828581,38
24798343,25
73991742,14
6577841,13
88532661,31
76420134,23
35130452,38
5861978,38
82064366,23
95436639,29
30119296,23
88948179,30
92009286,10
14803392,18
11741688,25
31361987,34
44165456,28
71050636,25
61702160,38
67309625,21
82910167,16
63067736,25
80858080,17
1510376,20
17643142,20
27583862,16
38476273,29
88562228,27
73558259,35
56389638,19
7510502,5
90192893,15
60270337,26
83149617,17
27619381,16
38920177,38
33895768,15
59870244,32
59011420,16
11568743,29
78339046,4
58610493,38
66666608,38
6209972,16
96669023,11
66741224,5
16886565,35
30632975,3
60255140,10
1099330,17
63242105,38
15446410,5
66110398,2
29615477,4
68037292,5
13057131,26
77632016,38
30420698,16
87082051,38
45172625,5
53206784,17
22351698,9
56817692,25
32622881,34
21868942,16
21027322,38
7087118,20
79495364,35
13484399,25
50108908,8
24029105,38
25045050,25
73025150,25
95804587,10
71065037,17
72141000,33
71531282,6
65528422,28
37372344,25
19800054,17
71420671,6
74394331,25
10779706,16
30443709,5
36731304,32
99340650,16
44780353,21
2075195,38
20840907,6
37860873,12
90072416,25
46960816,28
48830977,9
11780292,20
80809455,38
52419486,25
86829465,12
34752822,25
96979651,29
50211275,38
49335982,9
30711340,4
13251343,38
35349995,14
80867354,38
51488817,38
29635434,25
67250500,25
20039149,34
40519207,20
43098103,31
95947098,9
30166351,36
33371092,16
65569124,10
63064305,32
72770875,26
96800345,19
45923486,3
31988365,21
72301447,31
15106637,30
80044939,35
56607668,25
41830168,4
42553045,20
66287722,13
17509600,4
64392253,26
16410327,34
22794023,1
1479502,16
59806336,29
21700179,17
36062766,4
3441366,28
73306287,38
22766878,16
53405838,33
35190998,16
99033138,8
46296057,19
1558251,34
98212406,25
57204724,11
61237280,36
94301690,26
30290254,29
55172576,16
38327580,38
88845875,25
98678899,29
17238024,20
11216928,5
54201799,29
64251727,16
42282729,26
14270996,29
49276794,32
92478548,8
19238888,20
58578333,38
37595360,32
93172273,28
33066441,13
28010484,30
48465891,13
53965267,32
57778496,23
59546407,16
18185117,29
46691508,23
80051339,24
93260109,13
35888266,1
1334028,30
71312655,5
96694885,2
56011264,38
83010804,25
34193365,8
82377255,10
61917978,35
4291737,24
18664739,38
83811876,9
24410996,2
33847374,25
30030474,3
64570372,2
18744497,25
10819927,31
86212349,16
34255477,26
44908371,20
9093810,17
42414670,28
41068196,9
96560831,28
4840344,9
72253748,35
79364743,36
88514908,25
61650179,10
51400020,29
73144866,25
68095814,7
47452759,6
61231367,15
89553519,31
45643704,26
98029829,38
31960529,16
88957512,5
79996412,25
55085465,32
15986821,25
92642298,17
7087588,25
90382685,23
39534034,25
78046878,16
55628512,38
79900604,4
884434,29
12215517,35
49603861,5
4282770,16
96804219,35
53428139,35
23384156,30
4405040,38
57243709,16
11586954,13
26429673,5
47010820,29
7916196,30
27826179,30
23545624,24
49596350,38
35107094,20
67055373,20
52991039,33
75431408,35
18968408,38
20777743,9
34734351,17
98784927,20
9868382,25
92785085,4
29238692,16
43980002,16
69567253,16
98379641,36
69076371,31
12836111,31
77640116,16
2819016,38
68383391,38
89305118,29
70380366,19
57130874,6
71487079,17
25317949,16
13983380,32
95438867,20
49994840,32
43050961,32
85696645,25
94848084,25
94835942,38
45106371,29
59782983,16
75064963,16
39050297,26
19874518,17
19081411,38
29891109,23
47320773,25
53421142,38
63015198,33
66207528,38
88498386,32
12852947,38
18640389,25
13637586,38
91754015,16
69996882,38
78465024,20
57268071,32
35673731,36
12675580,13
57415152,24
2019642,25
3831298,34
89492605,10
9865068,21
72667028,28
87324901,13
81475017,29
449414,25
14547326,29
24747521,4
5957257,36
69309694,11
17257349,25
96033303,25
54231060,29
22761807,17
97474685,20
78898121,30
73374492,31
85698508,2
12656213,21
52964423,12
37747175,26
99910069,11
46896812,16
53992315,9
17120801,16
86792491,10
37378498,23
57676370,29
22518864,25
38394298,5
81648334,38
73731278,12
12545942,26
76423132,20
53861624,28
5560346,16
62406249,38
72071966,29
84180666,20
57002657,11
34641258,17
68589833,14
7067253,32
57314439,29
89606290,34
9825161,29
4059364,32
63905830,23
16501480,15
16973646,23
16687074,25
26983731,25
60699095,11
29343798,17
27014193,7
80735089,6
59371484,17
34298546,22
40919372,25
10591375,14
39025768,25
57712080,28
96636366,4
50239446,2
13666259,7
7372149,38
65280952,30
38498521,27
78313034,20
70564874,38
54811041,6
73681377,29
64086973,10
81036639,19
97483423,17
67891673,36
81451448,21
28808412,30
47220521,31
49135763,9
5129922,25
27737053,25
35620726,38
95493649,5
5553426,38
76910002,38
6752133,16
43048119,6
52989673,37
5119735,10
52865965,36
86616617,29
5937731,18
21719146,34
93150323,26
8162116,11
42493939,31
26909498,2
64735568,16
55487946,23
37562822,2
24629765,38
12711746,35
80091695,10
3906464,21
23625898,19
29076292,20
19609559,12
28506381,16
75119190,38
8422898,31
13365269,38
28927252,34
59421903,30
29211438,20
97177919,20
49053853,37
17182654,34
65150097,28
32844679,32
69056801,16
85433751,19
95348994,25
84773671,11
89043753,16
42012820,7
63552716,30
46784568,8
10898904,35
11668775,25
53096926,11
54937826,17
24439475,17
92857030,16
35463299,19
48909829,31
40405147,31
36806880,20
49833963,20
89517453,25
11820135,29
36253872,2
81924535,32
60689618,29
55460573,35
31396992,29
32258963,32
93706853,31
7062220,16
71066736,26
86627685,34
81763421,36
71970872,15
28964337,36
69499924,35
88533944,17
72336782,36
88387011,13
13309719,10
29769869,24
44232762,16
27596263,38
49484304,7
4819354,34
50764858,16
85427003,16
63023357,15
16615887,38
61048600,7
53412253,30
52704966,23
47989165,28
28306947,21
63682671,25
13415557,29
98409142,32
38191675,28
69357869,38
21778733,25
96254880,34
49545068,19
96636483,4
35068425,31
67487579,35
71655906,17
35371723,25
6423984,16
94727317,29
1233920,25
19937671,12
37978790,38
67240696,16
7711804,9
64786733,12
65795562,38
64618254,25
46214872,24
2114540,16
71288648,15
78863598,10
62060306,28
1815807,34
5850004,16
24997772,38
58517601,12
19617239,7
4207654,18
76730173,26
11253905,36
11944054,36
27615637,38
5796608,14
59197030,38
78380489,25
16279955,30
99391614,29
59740173,36
83527151,26
52272235,14
86543638,33
79419636,25
25823490,28
32769274,26
57978307,10
70663854,5
7494262,16
8675073,26
11697892,29
29604588,31
32675821,38
79750408,38
74043938,23
96176841,25
26019319,14
83460048,10
89745046,29
63876729,28
52925759,16
82058189,16
56892680,20
11503039,26
47550842,16
2171891,25
80636851,20
7406871,15
4205320,4
33726959,4
46855332,31
72586967,4
22252611,17
4357458,8
60925189,15
45892943,25
98641020,17
88522771,34
82251299,7
33308984,26
70500500,16
3327156,16
74809998,16
27178570,38
49937163,20
30322264,28
80972162,16
47721452,13
36826101,25
57006377,34
2732860,38
66420881,25
48240329,17
75488524,23
5238124,38
66642472,17
51165717,17
85650011,16
18859132,16
99088444,16
63093999,20
56871132,16
63886821,5
92103769,31
76153129,13
53650210,27
59513604,31
97370453,16
233960,7
86975470,25
58651929,32
79232404,1
95560636,4
36922270,38
48963763,5
10253119,34
16463828,1
29194697,29
30873039,29
83530451,17
49559562,38
89043479,26
32295441,10
28343729,36
58213422,16
29571071,16
66379391,23
26907443,38
3352887,12
62419400,18
48142332,15
97894673,8
34308870,38
76720299,16
58620823,38
5647419,17
15380465,35
90399978,23
94711839,8
1342990,16
12328698,12
49920628,29
65066420,19
2190052,38
32636842,10
31329533,6
12845675,9
85144958,25
93684671,4
15392580,35
10054988,2
42795076,16
21354378,31
85145717,20
41664880,20
75062376,15
44745877,5
48940991,25
3253832,25
27262828,36
33024191,5
66007071,33
63062174,36
91916246,32
48163429,11
75634325,23
48807813,34
92622296,29
90257572,17
51224634,16
31847761,36
94985057,31
30510620,36
53823206,23
45073975,38
71436001,20
13900059,16
74960188,16
62264144,16
78269058,24
99128052,36
89836876,21
93648492,9
56687500,4
23572884,35
27577902,19
15860256,26
16264678,16
26288771,21
87499645,1
12908603,25
47454880,1
93228733,9
87670007,13
76438238,25
83733834,6
3241271,38
29785512,15
55664467,25
54259344,25
10424133,17
847347,12
25778675,26
67192205,6
71264255,26
13408513,6
49847471,7
68153895,13
34158013,9
53850056,25
56556075,16
4605243,12
82932320,32
61790947,34
32611360,26
92777559,26
34845516,12
68511726,14
79235224,38
38581534,30
89280183,32
79754448,25
65163983,29
66792888,16
1139442,16
59845479,23
87287265,38
61128914,25
5698428,1
70238016,35
6803871,28
62995824,25
63234000,16
69732920,12
13822602,4
56528231,5
17790772,34
96649224,38
45071772,37
2753624,13
36625731,34
74996021,15
46905944,32
24073101,34
98635986,9
58248012,17
5958165,5
92972328,10
91291064,35
56816559,16
17631074,26
41240175,13
47904093,17
44818761,9
55336721,2
44128777,38
17108007,38
46967504,19
9151946,11
75718683,25
19395578,32
91491755,32
6698500,29
38148586,33
51426667,16
88828178,16
23026644,38
98036551,20
72143320,16
92987196,37
16001827,38
21311468,10
41559485,6
33479437,8
37990324,26
11936996,21
28271113,26
94709395,25
40932764,32
18997697,4
92634711,26
49383221,21
37974782,16
80901635,34
55053202,25
95625861,23
43294676,6
16960133,17
86283482,38
1815962,25
72104231,16
57064339,19
50053652,25
89082737,21
32974821,15
32853428,34
11840539,16
57966267,5
69773808,23
94730452,4
96988798,19
19978253,38
74017089,16
75157472,38
95949174,34
8230203,12
97435383,28
89272642,25
73034508,18
15273432,35
74792310,5
11484700,14
575309,38
12999777,5
86801206,2
36666482,17
84276128,34
44166426,7
35465256,17
53891575,25
11824562,36
7721783,16
8084456,20
14524821,25
51102784,7
75094731,16
82317067,8
68056594,19
44735284,4
15526535,32
34201636,4
59583285,13
96592179,38
24132119,25
21172198,16
72897871,34
56556754,38
88367974,38
83023295,25
73521814,12
69000089,19
94488595,31
65742196,38
75300762,29
51881277,12
60560998,25
51223245,29
51540576,36
62215394,25
52430455,7
98705714,25
3620048,34
46732139,29
87702928,10
18522420,6
75437490,13
81382611,25
18519670,34
23750848,32
62552746,31
48218378,25
40149913,21
48150098,25
33177005,5
83316264,34
65679094,25
88979170,14
28268963,7
64673123,6
69170535,25
94894582,4
36761317,38
35518005,38
77195232,25
65541154,7
95784460,33
20325438,36
8149664,16
51708860,25
83588358,32
40479323,16
91874941,25
39262046,7
74063393,21
98436659,35
5604387,4
70921166,25
8584476,29
53911531,5
82165547,13
51977820,16
43565075,23
77738043,35
34234613,1
53584049,16
74604678,9
62985964,38
30004007,15
55243403,16
81140711,32
1516333,38
92974918,34
32603911,25
14439345,30
47687899,16
78838537,25
69358919,5
7005258,19
36706312,6
51387039,29
50225009,31
79516381,4
35893556,4
50815200,25
71010481,35
78316533,38
60184879,13
75429298,16
85331366,28
75797303,5
87765918,25
46009530,25
59090199,16
50837068,17
21539283,29
82658155,21
36424036,34
9322944,16
12541813,29
80782602,32
11547703,31
12782666,25
12157318,25
97961117,2
9549752,16
10431368,26
78747845,38
23466393,20
23229927,29
7675248,31
68009704,28
34658373,33
8735885,16
17109027,5
86848867,29
38840011,25
8606521,33
53297143,15
82030951,17
13038208,25
16359664,7
87441448,4
61758506,10
20113266,38
58908873,38
8539395,38
53817277,12
10916126,5
32038320,4
91974858,2
5846740,9
88143645,16
33563118,11
84077978,16
57492046,10
8251428,28
62122390,20
88223664,17
82270795,35
69835866,13
69522330,32
25444908,17
75823476,35
30727671,14
61277203,34
46327069,15
21400366,25
99826467,4
64757382,35
52969956,6
73716847,34
13314162,31
68034955,17
67385162,25
27317547,38
13192441,32
15306532,12
40175646,31
99155133,25
48497966,11
89653719,20
15260600,20
51768626,11
48388849,5
16275073,38
1913992,35
12041875,25
75474598,38
1636826,35
85893349,4
12743903,38
8856946,16
85221145,21
98866951,17
17220279,25
46621052,25
74093698,9
86987845,28
80880948,25
27478980,28
87864504,38
16158309,16
35285376,4
20217225,7
11931874,37
18427624,25
51618326,32
77048644,4
24690130,34
64888717,36
92139862,23
27435236,29
70930639,36
43738158,19
28300514,20
20729476,38
15992233,25
1714541,38
70138641,4
54577605,17
67276645,25
3209552,38
16928134,16
53377368,23
45325660,31
75767927,32
41293535,36
96433841,25
10129170,35
71520938,20
89373283,12
58521526,9
52268579,9
14107582,5
90394443,25
6432981,14
27263994,25
19459645,38
5286494,25
92681928,35
35213126,25
80308862,16
33046305,29
28725829,18
57109213,16
22349315,31
89559669,5
61694244,16
99347738,23
61491972,16
96521074,12
96011969,35
47497181,33
7799884,38
51745658,29
34537331,16
43535960,29
78852938,26
91489066,17
51994239,16
10017537,8
84097042,19
81430343,38
28919827,23
43896877,31
1463098,25
95276193,10
88007045,25
31549536,17
27764944,16
24320770,9
26821083,32
47705031,1
92715305,20
61194290,32
12047371,17
38616952,32
63718283,16
82058484,12
68923401,37
80181812,2
11080526,38
59164945,16
31870857,9
4058678,34
58797561,16
50364786,29
59093484,10
63750259,37
21480714,31
43046466,18
99839469,16
44972936,17
89571104,34
14393845,12
15246466,15
26997531,25
79560231,11
58117828,16
19596678,25
38117463,25
67922582,28
18682590,17
48085103,25
76749915,2
13553797,23
62418063,31
90689470,38
79060609,16
83101223,24
45932236,38
86096819,6
5825226,16
36591022,38
80321593,35
55863213,9
47073939,5
5832189,30
92876610,25
18987806,38
60709934,25
15722096,34
25652147,20
6455842,25
83597320,36
24419467,38
50281034,25
3803539,4
98301859,7
84259624,21
41346581,26
30790166,4
53115968,31
21292956,25
1885644,38
96866155,4
12614099,20
1125543,24
19428741,16
15322843,11
28933662,32
95623559,19
91425969,38
82464700,17
15487722,35
65737615,25
91517324,10
80499771,6
28960638,31
97202251,29
74082425,31
98455834,25
76271588,38
6937203,9
98205834,13
51153238,16
6185983,18
58469247,38
77082231,38
10588484,15
12840467,36
62142718,17
85164541,33
31706087,34
36532847,16
48190035,16
99557922,5
79138579,16
34122902,36
64221666,19
69683408,15
1467875,26
4878094,29
56786064,7
78581944,13
5055585,25
19774304,38
8156653,34
84811112,13
12928061,36
34452591,35
54965744,17
91490547,16
23415607,25
14456680,36
76127136,38
53084181,29
74124434,5
66247688,4
19506059,6
17195662,18
92894981,13
62030477,27
2313354,16
4880454,38
56579698,20
4626986,17
90083595,26
84072391,16
32827191,26
80300812,29
756707,17
7830583,32
93860960,25
24498495,38
76496493,25
82700704,29
88544878,32
90230594,7
99272943,14
45157725,17
14012381,28
7364537,31
53738998,21
80500386,32
32382678,36
1266748,16
6592606,38
56648595,13
85219073,8
37706967,17
90646816,33
60221526,32
54884979,17
32065702,12
73289015,25
20916501,16
74070170,16
43372612,3
5432592,7
86030930,16
97117149,38
7378904,15
82544441,7
31311511,25
70294712,38
92553704,34
59529350,36
2468725,31
46249720,38
55867763,33
28256296,19
32480128,16
70638497,34
12105040,16
43891011,33
87351309,25
1976363,38
59467628,4
95110055,16
45337008,31
77377808,17
69035995,17
82066799,13
37831226,16
28903898,16
20299102,23
27656342,19
97115655,10
41290148,38
16430481,38
61796955,21
82181624,35
59635486,15
95511845,7
49841908,19
76616703,9
59257292,32
92303594,21
20655626,35
43210890,36
48955723,34
51588039,19
37672832,12
34075927,17
51355300,11
82560880,18
91074091,16
58186147,36
51335129,26
74337943,32
45902676,16
18400883,16
99163873,32
28254338,9
65917462,17
13640963,36
91993081,16
46961186,36
79699773,9
26959534,1
81940742,25
43071984,2
54420204,21
82092295,33
97355336,18
8269924,13
10930503,10
36289080,38
70021465,25
30696586,8
12425426,26
86445793,32
65068145,21
18872970,10
64778568,30
72564001,27
94574788,29
75942777,25
32236218,26
59216930,25
30240851,9
15341559,14
5486879,5
9248560,25
61149978,12
51830539,11
17574369,33
614191,32
64336466,36
33290902,20
50527974,16
17937053,25
73305652,17
96222797,11
53920,16
23270040,37
51809293,26
89531758,17
73868309,18
69384781,25
89477250,35
28083985,33
10022804,19
41694415,29
90805625,38
55601591,29
92742034,4
4858836,38
12133085,9
50003106,24
19051118,16
30754866,12
73000453,9
37841149,35
34292741,16
9875779,24
5752738,4
88035700,26
48332680,18
56701641,28
58480008,7
47498577,9
81909962,38
38623337,7
29370503,4
79169747,33
46969818,28
65934549,10
83987538,9
58340816,16
17398677,29
25371101,9
53793326,25
27308918,6
95618934,9
5580937,5
69408924,25
5520353,4
32172923,25
57206301,2
58847231,17
68347503,38
43341055,9
16362196,38
65363522,29
13426857,21
46453707,35
69866979,15
45482267,34
76181665,26
80288228,28
29623970,13
26852957,31
68410998,34
24516333,21
48929774,1
43811108,7
90063000,25
99309363,35
79223617,25
39014123,35
7025156,29
18152,16
69042911,17
13473996,8
26506272,10
30193035,2
76282703,16
65045370,17
74871395,29
52103907,6
74169169,31
96293000,34
38298433,28
78150777,20
90872603,18
20111382,26
71327409,38
74541619,29
44951688,14
69981573,26
16652974,38
22777161,26
52890258,34
58805084,17
95117995,29
30147694,26
80895563,20
93091054,12
85712107,18
11995218,7
22856267,35
55064630,16
40390828,15
27740940,35
58373430,38
29217315,26
85102074,18
48508200,35
